215,47,-14,32.46212204108194,2
219,48,-13,38.01917607595886,2
235,51,-10,28.98489918902605,2
228,50,-9,18.91717896935968,1
205,44,-33,81.5742347989172,4
194,41,-41,21.436754640123237,1
201,43,-43,67.94653675568483,3
204,44,-47,21.650291707811245,1
217,48,-47,66.40959672221335,3
214,47,-47,35.04700641453073,2
209,46,-50,18.035899575455907,1
225,50,-51,12.228604879687847,1
233,51,-53,35.6898476228909,2
213,47,-55,17.47905008060747,1
239,52,-50,84.11001636017969,4
251,54,-52,48.72999089946166,2
265,58,-50,61.88714346868156,3
283,62,-47,12.228604879687847,1
288,63,-47,56.56156488713012,3
308,68,-50,75.00992309728139,4
295,65,-55,70.17464131167402,3
296,65,-54,12.014117925224152,1
307,68,-53,18.623899278476312,1
319,71,-52,41.12780245483579,2
325,72,-51,14.78064151867964,1
332,73,-47,35.10774053492046,2
320,71,-47,13.880065103253802,1
321,71,-44,21.851634376642288,1
313,69,-43,13.745282564736398,1
317,70,-40,22.02619006133111,1
309,68,-39,20.125927869068292,1
314,69,-38,43.07935736179824,2
300,66,-35,48.19745914196259,2
279,61,-36,20.452321627448978,1
255,55,-34,62.912898628131465,3
242,52,-34,22.964354713190673,2
226,50,-35,66.94312088308011,3
241,52,-38,48.01512058222673,2
240,52,-43,37.51672975869814,2
260,56,-44,36.96967217263023,2
266,58,-42,11.762076572623311,1
270,59,-44,18.26322010064342,1
263,57,-38,21.076117929720787,1
267,58,-35,87.59156976589067,4
271,59,-34,87.48914746617119,4
280,61,-31,72.53201225275939,3
273,59,-20,73.61225716289101,3
284,62,-16,30.10914562634279,2
227,50,-22,28.162025868606058,2
218,48,-22,41.357477264894136,2
234,51,-25,18.035899575455907,1
248,53,-24,40.62071716666705,2
272,59,-26,32.0325991651474,2
297,65,-26,14.453294544364066,1
303,67,-25,63.920582825218375,3
354,78,-37,22.10447162970259,1
362,81,-38,18.22061539458996,1
357,79,-41,55.0455812545517,3
343,75,-50,11.560942840630833,1
334,74,-51,21.375638061267193,1
333,74,-55,85.79650293715076,4
352,77,-55,90.32734351621497,4
356,79,-55,64.49325168463987,3
404,91,-55,33.07298434747977,2
396,88,-54,35.6898476228909,2
368,82,-50,42.578773519846614,2
377,84,-50,17.514345514762407,1
384,85,-49,88.46690349996162,4
385,85,-45,34.82785849503484,2
388,86,-44,80.2523419512418,4
389,86,-42,29.58669287097497,2
417,94,-40,63.920582825218375,3
401,90,-38,28.543864028705126,2
397,88,-40,45.8332348484432,2
394,87,-38,80.89340753270118,4
390,86,-37,86.42556219122088,4
373,83,-36,25.343171087651058,1
378,84,-34,56.645790239658005,3
369,82,-34,69.45355597945985,3
370,82,-33,25.651253964535993,2
359,80,-30,65.53327190028176,3
363,81,-27,17.514345514762407,1
335,74,-20,25.29779128315508,1
291,64,-10,40.820668095217854,2
304,67,-9,39.40546388587564,2
336,74,-15,51.04492860555407,3
345,75,-15,14.78064151867964,1
353,77,-14,57.4056436467027,3
364,81,-16,53.07177573724524,3
371,82,-14,46.3882354720178,2
374,83,-13,78.97449320465344,3
380,84,-13,42.535293487853885,2
381,84,-12,90.0131182940203,4
382,84,-10,83.73668894616951,4
398,88,-9,34.27276125162435,2
402,90,-7,12.436325377919577,1
406,91,-7,78.28947145738312,3
405,91,-12,15.211417108068394,1
411,92,-10,38.68686226767611,2
410,92,-16,20.95566815374585,2
399,89,-18,81.70690266718026,4
391,86,-21,85.02488738931268,4
379,84,-22,37.854346035353224,2
360,80,-22,25.875431613947388,1
347,76,-24,34.31769894559303,2
344,75,-25,16.973559939606904,1
322,71,-27,79.6519954451076,4
326,72,-35,22.387983642374202,1
310,68,-19,23.250434296732426,2
301,66,-22,11.64792247535819,1
365,81,-9,24.882949018579207,2
