162,33,-14,21.418228833333323,1
202,43,-10,40.222082943396224,2
200,42,-3,21.418228833333323,1
186,39,-8,21.418228833333323,1
26,-1,-26,40.222082943396224,2
25,-1,-32,21.418228833333323,2
16,-2,-51,40.222082943396224,2
17,-2,-49,78.46478757142856,4
5,-4,-48,38.11784022222222,2
6,-4,-46,56.6998558205128,3
7,-4,-28,31.520275199999997,2
18,-2,-27,78.46478757142856,4
19,-2,-21,33.62372157575757,3
8,-4,-7,71.47647223255814,3
0,-5,-7,40.222082943396224,2
13,-3,-6,21.418228833333323,1
1,-5,-6,40.222082943396224,2
2,-5,-5,55.10001693750001,3
3,-5,-1,40.222082943396224,2
39,1,-10,21.418228833333323,1
38,1,-13,78.46478757142856,4
170,35,-13,64.91897493333333,3
100,19,-13,21.418228833333323,1
81,14,-13,55.10001693750001,2
41,2,-13,35.418002933333334,2
52,6,-12,21.418228833333323,2
113,22,-11,45.236580704545446,2
42,2,-11,70.84865826666667,4
51,5,-10,40.222082943396224,2
166,34,-8,21.418228833333323,2
190,40,-5,40.222082943396224,2
178,37,-3,15.547874189189185,1
171,35,-3,33.62372157575757,2
163,33,-2,34.03556940000001,2
196,41,-2,40.222082943396224,2
174,36,-1,38.11784022222222,2
106,21,-4,78.46478757142856,4
101,20,-7,40.222082943396224,2
85,15,-7,78.46478757142856,3
74,12,-7,38.11784022222222,2
71,11,-5,35.418002933333334,2
67,9,-4,78.46478757142856,3
88,16,-4,21.418228833333323,2
102,20,-3,35.418002933333334,2
96,18,-3,18.363685918918918,1
82,14,-2,55.10001693750001,2
53,6,-1,78.46478757142856,4
43,3,0,35.418002933333334,2
120,23,-1,38.11784022222222,2
119,23,-2,40.222082943396224,2
40,2,-46,39.16884629310344,2
84,15,-48,39.16884629310344,2
86,16,-52,78.46478757142856,3
87,16,-46,66.47517155319146,3
94,18,-47,21.418228833333323,2
103,21,-51,21.418228833333323,1
126,24,-49,21.418228833333323,1
28,0,-43,62.86092310000001,3
29,0,-38,55.10001693750001,3
32,1,-40,21.418228833333323,1
33,1,-36,35.418002933333334,2
45,4,-41,35.418002933333334,2
49,5,-39,38.11784022222222,2
57,7,-44,35.418002933333334,2
59,8,-43,38.11784022222222,2
68,10,-44,21.418228833333323,1
73,12,-40,39.84210853124999,2
104,21,-41,15.547874189189185,1
116,23,-38,21.418228833333323,1
30,0,-24,78.46478757142856,4
37,1,-17,38.11784022222222,2
36,1,-19,70.84865826666667,4
35,1,-23,52.35015974000001,3
34,1,-24,78.46478757142856,4
46,4,-17,70.84865826666667,4
50,5,-22,78.46478757142856,4
66,9,-17,40.222082943396224,2
65,9,-18,38.11784022222222,2
64,9,-19,63.71354278048782,3
79,14,-23,21.418228833333323,2
80,14,-22,64.91897493333333,3
77,13,-16,55.10001693750001,3
95,18,-24,78.46478757142856,4
105,21,-18,21.418228833333323,1
112,22,-22,52.35015974000001,3
117,23,-21,63.71354278048782,3
132,25,-20,35.418002933333334,2
139,27,-17,78.46478757142856,4
144,28,-16,35.418002933333334,2
157,32,-16,21.418228833333323,1
177,37,-17,52.35015974000001,3
185,39,-19,78.46478757142856,4
184,39,-20,35.418002933333334,2
189,40,-18,34.03556940000001,2
118,23,-6,15.547874189189185,1
133,25,-8,78.46478757142856,4
111,22,-26,35.418002933333334,2
63,9,-32,52.35015974000001,3
90,17,-30,33.62372157575757,2
99,19,-33,40.222082943396224,2
156,32,-27,55.10001693750001,3
165,34,-28,38.11784022222222,2
195,41,-31,35.418002933333334,2
135,26,-43,78.46478757142856,4
143,28,-37,39.16884629310344,2
161,33,-40,45.236580704545446,2
169,35,-38,40.222082943396224,2
173,36,-38,62.86092310000001,3
172,36,-42,39.16884629310344,2
176,37,-41,38.11784022222222,2
134,26,-49,58.93010762499999,3
175,37,-49,21.418228833333323,1
