69,10,3,38.01917607595886,2
75,12,4,24.555544914327434,2
91,17,4,89.29652785299935,4
107,21,3,38.76308568342267,2
114,22,5,74.30557240501173,3
127,24,2,40.3430268145729,2
149,31,2,90.61935322127614,4
179,37,2,36.716127258387694,2
44,3,34,39.348938966107674,2
47,4,37,35.25596071898907,2
48,4,40,83.11773737830038,4
24,-2,44,87.73416219775797,4
12,-4,43,52.89347266063426,2
23,-2,40,28.162025868606058,2
11,-4,37,50.651096983555156,3
15,-3,38,20.264070196923388,1
27,-1,38,22.92640298793058,2
22,-2,36,81.5868090497293,4
21,-2,34,47.403621721335114,3
10,-4,34,41.23516104563949,2
4,-5,24,37.9283468144662,2
20,-2,19,40.750947083638415,2
31,0,15,31.773166003766764,2
9,-4,14,34.60735694670648,2
14,-3,12,13.249667793745425,1
60,8,25,70.71674436688751,3
150,31,12,14.819530379430933,1
145,30,10,87.73416219775797,4
152,31,17,15.959919943521744,1
147,30,17,36.462094130224074,2
146,30,16,11.334923714720343,1
151,31,16,31.514914026508155,2
158,32,7,14.74058552861359,1
159,32,21,85.38406955226709,4
153,31,23,27.13301527860406,1
160,32,24,66.20548682552094,3
154,31,25,85.25201817795676,4
148,30,28,19.71133770424306,1
137,26,26,84.43524446130228,4
140,27,34,13.880065103253802,1
141,27,37,41.454826234819485,2
138,26,42,27.769338790719946,2
142,27,44,48.355450560350064,2
155,31,43,11.762076572623311,1
168,34,43,21.851634376642288,1
167,34,42,28.35639214943748,1
164,33,33,54.292165441999266,3
136,26,9,88.24795066523558,4
128,24,10,34.60735694670648,2
121,23,13,46.48924001509085,2
108,21,9,12.14733480313878,1
122,23,19,57.4056436467027,3
129,24,19,47.57643001421065,2
123,23,26,17.729489184113294,1
130,24,29,77.23934032485819,3
115,22,35,73.08851553255417,3
131,24,38,19.359774619262677,1
124,23,39,78.75975742828096,4
109,21,39,34.54462386050753,2
110,21,40,42.00881217453828,2
125,23,44,14.350419508925544,1
98,18,44,11.24572529890182,1
93,17,44,76.59547204763089,4
89,16,22,29.58669287097497,2
97,18,22,20.141676568849302,1
92,17,18,18.34459645158201,1
78,13,9,78.97449320465344,3
187,39,20,27.557198246553646,2
188,39,23,25.089915095604187,1
198,41,35,43.07935736179824,2
192,40,38,31.918686818109208,2
183,38,38,28.69387747707312,1
191,40,36,16.814388044164733,1
199,41,41,40.820668095217854,2
203,43,42,28.882909481903393,2
193,40,40,24.94104467590478,1
181,37,39,21.97942956270243,1
180,37,37,78.36607354763846,4
212,46,41,90.61935322127614,4
182,38,5,77.93019014573832,4
83,14,26,47.21249478628257,3
55,6,31,14.350419508925544,1
56,6,33,42.66468391939727,2
61,8,37,45.93272137843665,2
62,8,42,18.26322010064342,1
72,11,21,31.767950593814,2
58,7,18,32.80121361053516,2
76,12,16,88.41495783154043,4
54,6,11,23.460137534590345,2
70,10,8,10.731216051916466,1
