197,41,1,80.89340753270115,4
208,45,3,45.236075485328115,2
210,46,7,14.819530379430947,1
220,48,14,14.310524250527305,1
230,50,24,68.09772567137087,3
211,46,21,27.3976506561219,2
221,48,22,26.140549134067975,2
224,49,22,26.36336154417425,2
236,51,21,24.19528220978241,1
253,54,18,37.854346035353224,2
261,56,15,85.87753917397414,4
275,59,17,47.835458260958745,2
305,67,23,18.34459645158201,1
281,61,28,13.416668707055333,1
276,59,28,18.872631921819735,1
231,50,30,79.0084766831467,4
246,52,32,37.51672975869815,2
237,51,32,34.31769894559302,2
238,51,35,85.5202527797607,4
222,48,38,21.436754640123237,1
232,50,42,38.006680209468406,2
259,55,41,71.77700633072585,3
247,52,39,89.56828992504572,4
250,53,38,27.13301527860406,1
323,71,36,72.53201225275939,3
316,69,40,32.88184455244525,2
324,71,41,80.34338512794135,4
318,70,42,13.35678679556207,1
306,67,43,18.917178969359693,1
294,64,43,11.599131032224758,1
287,62,43,18.693478563810356,1
286,62,39,22.735341582798018,1
312,68,31,13.827275997683627,1
342,74,35,90.37071350445184,4
355,78,34,22.026190061331132,1
358,79,36,78.97449320465346,3
361,80,36,82.60787717113105,4
387,85,34,12.557188115978082,1
392,86,35,11.00183308081731,1
393,86,37,40.21884609786607,2
400,89,39,23.906849202747505,2
416,93,36,54.68428837012987,2
415,93,30,89.43562583951743,4
414,93,24,88.91542204902291,4
403,90,24,17.729489184113273,1
409,91,15,50.14303482109219,3
419,94,13,19.777827133238063,1
418,94,6,11.612317888290153,1
408,91,4,81.03503372881444,4
407,91,-1,40.45007681373133,2
413,93,-2,46.81404602492998,2
412,92,-3,22.026190061331132,1
375,83,-5,16.04989588265114,1
376,83,-4,12.527629499961765,1
372,82,1,11.1130723326558,1
383,84,7,28.445520799599816,2
366,81,7,75.00992309728137,4
328,72,11,47.835458260958745,2
346,75,13,17.296020221713945,1
340,74,7,10.878623598268558,1
348,76,2,69.75727791113314,3
339,74,-1,21.076117929720812,1
338,74,-2,11.568888542276941,1
327,72,-3,33.492352097428686,2
311,68,-3,34.37650277928814,2
315,69,-1,67.82584235508857,3
298,65,-1,28.291497526121947,2
289,63,1,43.76094893652534,2
285,62,5,13.849104072754383,1
278,60,6,72.75763283073613,3
274,59,5,41.23516104563951,2
256,55,2,21.13303847769113,1
252,54,5,13.416668707055333,1
257,55,7,22.83188146371055,2
249,53,8,26.185476340083778,1
229,50,8,88.78463845483078,4
216,47,-2,81.58680904972928,4
243,52,-8,88.78463845483078,4
244,52,-7,38.60790863909672,2
268,58,-3,27.156984134687495,2
277,60,-4,69.45355597945985,3
264,57,-3,77.96688425965196,4
245,52,-2,67.82584235508857,3
223,49,3,21.851634376642323,1
292,64,11,67.25982537770841,3
329,72,18,13.448222552144761,1
349,76,20,31.483312583406498,2
386,85,27,25.297791283155096,1
395,87,28,56.56156488713011,3
367,81,15,18.035899575455907,1
337,74,-6,49.32635901522943,2
207,44,19,84.89325720992234,4
206,44,15,27.3976506561219,2
351,76,29,91.45678704903116,4
341,74,31,86.42556219122086,4
331,72,30,42.06172023646522,2
330,72,27,31.77316600376676,2
350,76,26,19.120152695248063,1
302,66,31,55.50313173589486,2
299,65,32,25.052367118880046,2
290,63,35,21.13303847769113,1
282,61,33,32.172000739787926,2
269,58,36,59.85520497846461,3
262,56,37,22.71531590155962,1
254,54,39,11.568888542276941,1
258,55,32,16.92877700863901,1
293,64,27,17.514345514762418,1
