300,66,-35,48.19745914196258,2
314,69,-38,43.07935736179825,2
404,91,-55,33.07298434747976,2
417,94,-40,63.92058282521839,3
410,92,-16,20.9556681537459,2
411,92,-10,38.68686226767611,2
406,91,-7,78.28947145738312,3
405,91,-12,15.211417108068403,1
401,90,-38,28.5438640287051,2
402,90,-7,12.43632537791959,1
399,89,-18,81.70690266718024,4
396,88,-54,35.6898476228909,2
397,88,-40,45.83323484844319,2
398,88,-9,34.27276125162438,2
394,87,-38,80.89340753270115,4
384,85,-49,88.46690349996163,4
377,84,-50,17.514345514762418,1
388,86,-44,80.25234195124182,4
389,86,-42,29.586692870974993,2
390,86,-37,86.42556219122086,4
378,84,-34,56.645790239658,3
373,83,-36,25.34317108765108,1
385,85,-45,34.82785849503483,2
368,82,-50,42.578773519846614,2
362,81,-38,18.22061539458998,1
369,82,-34,69.45355597945985,3
391,86,-21,85.02488738931267,4
380,84,-13,42.535293487853906,2
371,82,-14,46.38823547201781,2
374,83,-13,78.97449320465346,3
381,84,-12,90.01311829402034,4
382,84,-10,83.73668894616951,4
370,82,-33,25.651253964536036,2
357,79,-41,55.0455812545517,3
356,79,-55,64.49325168463987,3
352,77,-55,90.32734351621498,4
343,75,-50,11.560942840630876,1
333,74,-55,85.79650293715078,4
334,74,-51,21.375638061267203,1
354,78,-37,22.104471629702587,1
379,84,-22,37.854346035353224,2
363,81,-27,17.514345514762418,1
359,80,-30,65.53327190028176,3
364,81,-16,53.07177573724524,3
365,81,-9,24.882949018579204,2
353,77,-14,57.40564364670271,3
360,80,-22,25.875431613947395,1
347,76,-24,34.31769894559302,2
326,72,-35,22.387983642374223,1
344,75,-25,16.973559939606925,1
322,71,-27,79.6519954451076,4
303,67,-25,63.92058282521839,3
297,65,-26,14.453294544364116,1
335,74,-20,25.297791283155096,1
345,75,-15,14.780641518679683,1
336,74,-15,51.04492860555408,3
310,68,-19,23.25043429673242,2
304,67,-9,39.40546388587564,2
301,66,-22,11.647922475358182,1
291,64,-10,40.820668095217854,2
284,62,-16,30.10914562634278,2
272,59,-26,32.03259916514739,2
273,59,-20,73.612257162891,3
235,51,-10,28.984899189026056,2
228,50,-9,18.917178969359693,1
219,48,-13,38.01917607595885,2
215,47,-14,32.46212204108193,2
209,46,-50,18.035899575455907,1
213,47,-55,17.479050080607472,1
295,65,-55,70.17464131167402,3
296,65,-54,12.014117925224152,1
233,51,-53,35.6898476228909,2
307,68,-53,18.623899278476312,1
319,71,-52,41.12780245483579,2
251,54,-52,48.72999089946166,2
225,50,-51,12.228604879687882,1
308,68,-50,75.00992309728137,4
325,72,-51,14.780641518679683,1
332,73,-47,35.10774053492045,2
265,58,-50,61.88714346868158,3
239,52,-50,84.11001636017964,4
320,71,-47,13.880065103253816,1
288,63,-47,56.56156488713011,3
217,48,-47,66.40959672221335,3
283,62,-47,12.228604879687882,1
214,47,-47,35.04700641453073,2
321,71,-44,21.851634376642323,1
313,69,-43,13.74528256473641,1
270,59,-44,18.26322010064347,1
260,56,-44,36.96967217263022,2
240,52,-43,37.51672975869815,2
266,58,-42,11.762076572623332,1
317,70,-40,22.026190061331132,1
309,68,-39,20.1259278690683,1
263,57,-38,21.076117929720812,1
241,52,-38,48.015120582226736,2
279,61,-36,20.45232162744898,1
226,50,-35,66.94312088308008,3
267,58,-35,87.59156976589068,4
271,59,-34,87.4891474661712,4
255,55,-34,62.91289862813148,3
242,52,-34,22.964354713190676,2
280,61,-31,72.53201225275939,3
234,51,-25,18.035899575455907,1
248,53,-24,40.62071716666704,2
227,50,-22,28.162025868606058,2
218,48,-22,41.35747726489416,2
205,44,-33,81.5742347989172,4
194,41,-41,21.436754640123237,1
201,43,-43,67.94653675568483,3
204,44,-47,21.650291707811295,1
